provincia,partido,localidad,poblacion,adsl,cablemodem,dial_up,fibra_optica,satelital,wireless,telefonia_fija,3g,4g,link_indec,latitud,longitud
cordoba,rio_segundo,pilar,14735,SI,NO,NO,SI,NO,SI,SI,SI,SI,14119160,-31.6804516863719,-63.8814979795567
cordoba,rio_segundo,pozo_del_molle,5680,NO,NO,NO,SI,NO,NO,SI,SI,SI,14119170,-32.0194389864602,-62.9199182599484
san_luis,libertador_grl_san_martin,paso_grande,427,NO,NO,NO,SI,NO,SI,SI,NO,NO,74063050,-32.8769737284291,-65.6345301522077
san_luis,libertador_grl_san_martin,planta_de_sandia,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74063020,-32.76799349,-65.54885162
san_luis,libertador_grl_san_martin,potrerillo,40,NO,NO,NO,NO,NO,SI,NO,NO,NO,74063060,-32.671401244488,-65.6626272217675
san_luis,libertador_grl_san_martin,puerta_colorada,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74063010,-32.53456755,-65.39953581
san_luis,libertador_grl_san_martin,rincon_del_carmen,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74063050,-32.4615843296251,-65.4800247653516
san_luis,libertador_grl_san_martin,san_fernando,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74063020,-32.71332748,-65.6864429
san_luis,libertador_grl_san_martin,san_isidro,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74063050,-32.5346535061633,-65.5271625081663
san_luis,libertador_grl_san_martin,san_martin,697,SI,NO,SI,SI,NO,SI,SI,NO,NO,74063070,-32.4132690463752,-65.6759306690121
san_luis,libertador_grl_san_martin,san_vicente,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74063050,-32.30836924,-65.69101867
san_luis,libertador_grl_san_martin,tala_verde,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74063050,-32.40896557,-65.56209159
san_luis,libertador_grl_san_martin,villa_de_praga,181,NO,NO,NO,SI,SI,SI,SI,NO,NO,74063080,-32.5339640778181,-65.6477042790938
santa_cruz,corpen_aike,comandante_luis_piedrabuena,6405,SI,SI,SI,SI,SI,SI,SI,SI,SI,78007010,-49.9859909808201,-68.9130816915927
santa_cruz,corpen_aike,puerto_santa_cruz,4431,SI,NO,SI,SI,SI,SI,SI,SI,SI,78007020,-50.0171892721878,-68.5248246324655
santa_cruz,deseado,caleta_olivia,51733,NO,NO,NO,SI,SI,SI,NO,SI,SI,78014010,-46.4459492303195,-67.5251564969847
santa_cruz,deseado,canadon_seco,879,NO,NO,NO,SI,SI,SI,NO,SI,NO,78014020,-46.5588457703439,-67.616856368573
santa_cruz,deseado,fitz_roy,326,NO,NO,NO,NO,NO,NO,NO,SI,SI,78014030,-47.0257940308205,-67.2542856564871
santa_cruz,deseado,jaramillo,420,NO,NO,NO,NO,SI,NO,SI,NO,NO,78014040,-47.1847032165887,-67.145582198474
santa_cruz,deseado,koluel_kaike,250,NO,NO,NO,NO,NO,NO,NO,SI,SI,78014050,-46.7168267498228,-68.2279614588974
santa_cruz,deseado,las_heras,17821,NO,NO,NO,SI,SI,SI,NO,SI,SI,78014060,-46.5424553787867,-68.9341773229667
santa_cruz,deseado,pico_truncado,20889,NO,NO,NO,SI,SI,SI,NO,SI,SI,78014070,-46.7938981244061,-67.9575704898943
santa_cruz,deseado,puerto_deseado,14183,SI,NO,SI,NO,SI,NO,SI,SI,SI,78014080,-47.7514649275067,-65.9012043680086
santa_cruz,deseado,tellier,58,NO,NO,NO,NO,NO,NO,NO,NO,SI,78014090,-47.6487686074581,-66.0446356831872
santa_cruz,guer_aike,28_de_noviembre,6145,NO,NO,NO,SI,SI,SI,SI,SI,SI,78021060,-51.5787581525544,-72.2080410883792
santa_cruz,guer_aike,el_turbio_est_gobernador_mayer,55,NO,NO,NO,NO,SI,NO,NO,NO,NO,78021010,-51.6805338519685,-72.0874860687819
santa_cruz,guer_aike,julia_dufour,293,NO,NO,NO,NO,NO,NO,NO,NO,SI,78021020,-51.5406111767208,-72.2398967258576
santa_cruz,guer_aike,mina_3,27,NO,NO,NO,NO,NO,NO,NO,SI,NO,78021030,-51.5487660455569,-72.2333909775383
santa_cruz,guer_aike,rio_gallegos,95796,NO,SI,SI,SI,SI,SI,SI,SI,SI,78021040,-51.6214349839165,-69.2290509293744
santa_cruz,guer_aike,rospentek,677,NO,NO,NO,NO,NO,NO,SI,NO,NO,78021050,-51.6639328934924,-72.1426988306974
santa_cruz,guer_aike,yacimientos_rio_turbio,8814,NO,NO,NO,NO,SI,NO,SI,SI,SI,78021070,-51.5328383738253,-72.3341032077956
santiago_del_estero,copo,los_tigres,161,NO,NO,NO,NO,NO,SI,NO,NO,NO,86056040,-25.9094965483747,-62.5920554191228
buenos_aires,san_miguel,san_miguel,171913,SI,SI,SI,SI,SI,SI,SI,SI,SI,6760010,-34.5536228677773,-58.7347875195953
buenos_aires,san_nicolas,campos_salles,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,6763010,-33.4010837029564,-60.2846972878391
buenos_aires,san_nicolas,conesa,2066,SI,NO,NO,SI,SI,SI,SI,SI,SI,6763010,-33.5962124822607,-60.3541264450858
buenos_aires,san_nicolas,erezcano,434,NO,NO,NO,NO,NO,SI,NO,NO,NO,6763020,-33.5232449410318,-60.3174454958625
buenos_aires,san_nicolas,general_rojo,2464,NO,NO,NO,SI,NO,NO,SI,SI,SI,6763030,-33.4758683523604,-60.2874270636731
buenos_aires,san_nicolas,la_emilia,5325,NO,NO,NO,NO,NO,NO,NO,SI,SI,6763040,-33.3514852802661,-60.3139573529074
buenos_aires,san_nicolas,san_nicolas_de_los_arroyos,133602,SI,SI,SI,SI,SI,SI,SI,SI,SI,6763050,-33.3487082868277,-60.231333927581
buenos_aires,san_nicolas,villa_campi,0,NO,NO,NO,NO,NO,NO,NO,SI,NO,6763010,-33.3599587304228,-60.3000892882903
buenos_aires,san_nicolas,villa_canto,0,NO,NO,NO,NO,NO,NO,NO,SI,NO,6763010,-33.3708479748,-60.2954116362263
buenos_aires,san_nicolas,villa_esperanza,386,NO,NO,NO,NO,NO,NO,NO,NO,NO,6763060,-33.422326147095,-60.2605874904382
buenos_aires,san_nicolas,villa_riccio,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,6763010,-33.3630498059477,-60.2953990898749
buenos_aires,san_pedro,gobernador_castro,2607,NO,NO,NO,NO,NO,NO,NO,SI,SI,6770010,-33.6605787290919,-59.8663408291494
buenos_aires,san_pedro,ingeniero_moneta,20,NO,NO,NO,NO,NO,NO,NO,NO,NO,6770015,-33.9314631330704,-59.7482330053997
buenos_aires,san_pedro,obligado,261,NO,NO,NO,NO,NO,NO,NO,NO,SI,6770020,-33.5965558617631,-59.8199792397796
santa_fe,san_cristobal,la_rubia,299,NO,SI,NO,NO,NO,SI,SI,NO,NO,82091150,-30.1113966728017,-61.7927608545145
santa_fe,san_cristobal,las_avispas,46,NO,NO,NO,NO,NO,NO,NO,NO,NO,82091160,-29.8953127955717,-61.2911992453769
santa_fe,san_cristobal,las_palmeras,545,NO,NO,NO,NO,NO,SI,SI,NO,SI,82091170,-30.6326345828984,-61.6277233886562
santa_fe,san_cristobal,moises_ville,2318,SI,SI,NO,SI,NO,SI,SI,SI,SI,82091180,-30.7182008702613,-61.469140085345
santa_fe,san_cristobal,monigotes,347,NO,NO,NO,SI,NO,SI,SI,SI,SI,82091190,-30.4901359922347,-61.6348224695165
santa_fe,san_cristobal,nanducita,79,NO,NO,NO,NO,NO,SI,NO,NO,NO,82091200,-30.37245992257,-61.1326015812096
santa_fe,san_cristobal,palacios,245,SI,NO,NO,SI,NO,SI,NO,SI,SI,82091210,-30.7106694051354,-61.6236952048733
santa_fe,san_cristobal,san_cristobal,14389,SI,SI,NO,SI,SI,SI,SI,SI,SI,82091220,-30.311687011314,-61.2386444593771
santa_fe,san_cristobal,san_guillermo,6747,SI,SI,NO,SI,NO,SI,SI,SI,SI,82091230,-30.3602098529676,-61.9178272634037
santa_fe,san_cristobal,santurce,32,NO,NO,NO,NO,NO,SI,NO,NO,NO,82091240,-30.1866452738191,-61.178528021881
santa_fe,san_cristobal,soledad,1083,NO,NO,NO,NO,NO,SI,SI,NO,NO,82091250,-30.6225538384456,-60.9166112630514
santa_fe,san_cristobal,suardi,6080,NO,NO,NO,SI,NO,NO,SI,SI,SI,82091260,-30.5361453460922,-61.9616805839765
santa_fe,san_cristobal,villa_saralegui,513,NO,NO,NO,NO,NO,SI,NO,SI,SI,82091270,-30.5427027882285,-60.7477102618236
santiago_del_estero,copo,monte_quemado,12543,NO,NO,NO,SI,SI,NO,SI,NO,SI,86056050,-25.8042379417741,-62.8316265906336
santiago_del_estero,copo,nueva_esperanza,72,NO,NO,NO,NO,SI,SI,NO,NO,NO,86056060,-26.0338455788063,-63.3180066835521
santiago_del_estero,copo,pampa_de_los_guanacos,5273,NO,NO,NO,SI,SI,NO,SI,NO,NO,86056070,-26.2062855993673,-61.8178937032973
santiago_del_estero,copo,san_jose_del_boqueron,38,NO,NO,NO,NO,NO,SI,NO,NO,NO,86056080,-26.1156583469237,-63.5880042931729
santiago_del_estero,copo,urutau,137,NO,NO,NO,NO,NO,SI,NO,NO,SI,86056090,-25.7123770498498,-63.0412753199535
santiago_del_estero,figueroa,bandera_bajada,964,NO,NO,NO,SI,NO,SI,SI,NO,NO,86070010,-27.28467570616,-63.4642431343784
santiago_del_estero,figueroa,caspi_corral,251,NO,NO,NO,NO,NO,SI,NO,NO,NO,86070020,-27.3907615134973,-63.5489561890655
santiago_del_estero,figueroa,colonia_san_juan,85,NO,NO,NO,NO,NO,SI,NO,NO,NO,86070030,-27.6146141148534,-63.2578257204887
santiago_del_estero,figueroa,el_crucero,104,NO,NO,NO,NO,NO,NO,NO,NO,NO,86070040,-27.5825457334289,-63.2886058048188
santiago_del_estero,figueroa,kilometro_30,243,NO,NO,NO,NO,NO,NO,NO,NO,SI,86070050,-27.3700023759014,-63.5244894191242
santiago_del_estero,figueroa,la_canada,1696,NO,NO,NO,SI,SI,SI,NO,NO,SI,86070060,-27.7276588087454,-63.7176686023268
santiago_del_estero,figueroa,la_invernada,517,NO,NO,NO,SI,NO,SI,NO,NO,NO,86070070,-27.3862606116963,-63.4356002677335
santiago_del_estero,figueroa,minerva,128,NO,NO,NO,NO,NO,NO,NO,NO,NO,86070080,-27.539157866442,-63.3590552312354
santiago_del_estero,figueroa,vaca_huanuna,185,NO,NO,NO,SI,NO,SI,NO,NO,NO,86070090,-27.4744926059622,-63.4699375343126
santiago_del_estero,figueroa,villa_figueroa,72,NO,NO,NO,SI,NO,SI,NO,NO,NO,86070100,-27.7191635118164,-63.4627541092023
santiago_del_estero,general_taboada,anatuya,23286,SI,SI,NO,SI,SI,SI,SI,SI,SI,86077010,-28.4604679974535,-62.7596093300983
santiago_del_estero,general_taboada,averias,371,NO,NO,NO,SI,NO,SI,NO,NO,NO,86077020,-28.741220514431,-62.3821980617677
santiago_del_estero,general_taboada,estacion_tacanitas,1060,NO,NO,NO,SI,SI,SI,NO,NO,SI,86077030,-28.6138541583173,-62.5238361883097
santiago_del_estero,general_taboada,la_nena,91,NO,NO,NO,NO,NO,NO,NO,NO,NO,86077040,-28.4546241587177,-61.7418831319049
santiago_del_estero,general_taboada,los_juries,3833,NO,SI,NO,SI,SI,NO,SI,NO,SI,86077050,-28.4484755911851,-62.0335980843552
santiago_del_estero,general_taboada,tomas_young,455,NO,SI,NO,NO,NO,SI,NO,NO,NO,86077060,-28.6023467596818,-62.1835158055122
santiago_del_estero,guasayan,lavalle,1554,NO,NO,NO,NO,SI,SI,SI,SI,SI,86084010,-28.2413819630777,-65.0404186745627
santiago_del_estero,guasayan,san_pedro,1997,NO,NO,NO,NO,NO,SI,NO,SI,SI,86084020,-28.004477679772,-65.1016629117011
santiago_del_estero,jimenez,el_arenal,54,NO,NO,NO,NO,SI,NO,NO,NO,NO,86091005,-26.803881840061,-64.5660149632156
santiago_del_estero,jimenez,el_bobadal,1466,NO,NO,NO,NO,SI,NO,NO,NO,SI,86091010,-26.7503821112546,-64.3648190953026
santiago_del_estero,jimenez,el_charco,178,NO,NO,NO,SI,NO,NO,NO,NO,SI,86091020,-27.2617112952825,-64.6538973422057
santiago_del_estero,jimenez,el_rincon,363,NO,NO,NO,NO,NO,NO,NO,NO,NO,86091030,-26.752760114817,-64.4384727520069
santiago_del_estero,jimenez,gramilla,409,NO,NO,NO,SI,NO,NO,NO,NO,NO,86091040,-27.296511056423,-64.5873228806684
santiago_del_estero,jimenez,isca_yacu,87,NO,NO,NO,NO,NO,NO,NO,NO,NO,86091050,-27.0297711564072,-64.6107274402212
santiago_del_estero,jimenez,isca_yacu_semaul,65,NO,NO,NO,NO,NO,NO,NO,NO,NO,86091060,-27.0332823734968,-64.6122133001112
santiago_del_estero,jimenez,pozo_hondo,3249,NO,NO,NO,SI,SI,NO,SI,NO,SI,86091070,-27.1937927074288,-64.4393140879384
santiago_del_estero,jimenez,san_pedro,264,NO,NO,NO,NO,NO,NO,NO,NO,NO,86091080,-26.7675027140054,-64.3577360686502
santiago_del_estero,juan_f_ibarra,el_colorado,735,NO,NO,NO,NO,SI,NO,NO,NO,SI,86098010,-27.9174428714196,-62.1171378956456
la_pampa,hucal,hucal,3,NO,NO,NO,NO,NO,NO,NO,NO,NO,42077040,-37.7849629183535,-64.0306677804584
la_pampa,hucal,jacinto_arauz,2434,NO,NO,NO,SI,SI,SI,SI,SI,SI,42077050,-38.0837587172211,-63.4321816643775
la_pampa,lihuel_calel,cuchillo_co,208,NO,NO,NO,SI,SI,NO,NO,NO,SI,42084010,-38.3336784745408,-64.6422526958764
la_pampa,limay_mahuida,la_reforma,221,NO,NO,NO,NO,SI,SI,SI,NO,SI,42091010,-37.5520049423349,-66.2268538972728
la_pampa,limay_mahuida,limay_mahuida,75,NO,NO,NO,NO,SI,SI,NO,NO,NO,42091020,-37.1597120530545,-66.6745400356471
la_pampa,loventue,carro_quemado,301,NO,NO,NO,SI,SI,SI,SI,NO,NO,42098010,-36.47556498406,-65.3429160249895
la_pampa,loventue,loventue,111,NO,NO,NO,SI,NO,NO,SI,NO,NO,42098020,-36.1887459763907,-65.2899702728719
la_pampa,loventue,luan_toro,689,NO,NO,NO,NO,SI,SI,SI,NO,SI,42098030,-36.2016818772905,-65.0972782402489
la_pampa,loventue,telen,1240,NO,NO,NO,SI,SI,SI,SI,NO,SI,42098040,-36.2640564040186,-65.5097731802402
la_pampa,loventue,victorica,5703,NO,NO,NO,SI,SI,SI,SI,SI,SI,42098050,-36.2048593679219,-65.4403752727095
la_pampa,maraco,agustoni,284,NO,NO,NO,NO,NO,SI,SI,NO,NO,42105010,-35.7811018772957,-63.3932493460357
la_pampa,maraco,dorila,377,NO,NO,NO,SI,NO,SI,SI,NO,NO,42105020,-35.7763229509013,-63.716840693317
la_pampa,maraco,general_pico,56795,SI,SI,SI,SI,SI,SI,SI,SI,SI,42105030,-35.6633805937206,-63.760929267739
la_pampa,maraco,speluzzi,367,NO,NO,NO,SI,NO,SI,SI,NO,SI,42105040,-35.547293621716,-63.8200403343494
buenos_aires,florencio_varela,el_tropezon,0,NO,NO,NO,NO,NO,NO,NO,SI,NO,6274010,-34.9564048574127,-58.2787454299742
buenos_aires,florencio_varela,estanislao_severo_zeballos,26005,SI,SI,SI,SI,NO,NO,SI,SI,SI,6274010,-34.812285887223,-58.2426532633495
buenos_aires,florencio_varela,florencio_varela,149676,SI,SI,SI,SI,SI,SI,SI,SI,SI,6274010,-34.7960544308506,-58.2748588953342
buenos_aires,florencio_varela,gobernador_julio_a_costa,61135,SI,SI,SI,SI,NO,NO,SI,SI,SI,6274010,-34.8152397261388,-58.3082334245906
buenos_aires,florencio_varela,ingeniero_juan_allan,32994,SI,SI,NO,SI,NO,NO,SI,SI,SI,6274010,-34.8648075260046,-58.2110437322304
buenos_aires,florencio_varela,la_capilla,0,NO,NO,NO,SI,NO,NO,SI,SI,SI,6274010,-34.9437330109546,-58.2632550914349
buenos_aires,florencio_varela,villa_brown,7484,NO,SI,NO,SI,NO,NO,NO,SI,SI,6274010,-34.8790424725562,-58.2898092496787
buenos_aires,florencio_varela,villa_san_luis,12693,NO,SI,NO,SI,NO,NO,NO,SI,SI,6274010,-34.8627929258513,-58.2553232274346
buenos_aires,florencio_varela,villa_santa_rosa,27308,SI,SI,SI,SI,NO,NO,SI,SI,SI,6274010,-34.8380276482598,-58.2888899071764
jujuy,valle_grande,santa_ana,416,NO,NO,NO,NO,SI,NO,NO,NO,NO,38105040,-23.3576613065649,-64.9879232445175
jujuy,valle_grande,valle_colorado,146,NO,NO,NO,NO,NO,NO,NO,NO,NO,38105050,-23.4570103207588,-64.9437440496263
caba,comuna_09,liniers,44132,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6437960835294,-58.5191298958228
cordoba,rio_segundo,rincon,517,NO,SI,NO,NO,NO,SI,SI,SI,SI,14119180,-31.595385474428,-63.6155414282074
cordoba,rio_segundo,rio_segundo,19713,SI,NO,NO,SI,NO,SI,SI,SI,SI,14119190,-31.650153972407,-63.9118630162229
cordoba,rio_segundo,santiago_temple,2779,SI,SI,NO,SI,SI,SI,SI,SI,SI,14119200,-31.3871253007234,-63.4182078006181
santiago_del_estero,san_martin,estacion_robles,388,NO,NO,NO,NO,SI,NO,NO,NO,NO,86175020,-28.066906709842,-63.9232936486892
santiago_del_estero,san_martin,estacion_taboada,1512,NO,NO,NO,NO,SI,SI,NO,SI,SI,86175030,-28.0244133561374,-63.6780500726067
buenos_aires,san_andres_de_giles,san_andres_de_giles,16243,SI,SI,SI,SI,SI,NO,SI,SI,SI,6728040,-34.4459080814748,-59.4451673563949
buenos_aires,san_andres_de_giles,solis,1001,SI,NO,NO,SI,SI,SI,SI,NO,NO,6728050,-34.2989712949513,-59.3250547278241
buenos_aires,san_andres_de_giles,villa_espil,157,NO,NO,NO,NO,NO,SI,NO,NO,NO,6728060,-34.5066814044811,-59.3372661316763
buenos_aires,san_andres_de_giles,villa_ruiz,477,NO,NO,NO,SI,NO,SI,SI,NO,NO,6728070,-34.4352021828488,-59.260395880426
buenos_aires,san_antonio_de_areco,duggan,573,NO,NO,NO,SI,NO,SI,SI,NO,NO,6735010,-34.2071973030208,-59.6357055338083
buenos_aires,san_antonio_de_areco,san_antonio_de_areco,19768,SI,SI,SI,SI,SI,SI,SI,SI,SI,6735020,-34.2503763113877,-59.4708634797005
buenos_aires,san_antonio_de_areco,villa_lia,1182,SI,NO,NO,SI,NO,SI,SI,SI,SI,6735030,-34.1237740718192,-59.4313725724126
buenos_aires,san_cayetano,balneario_san_cayetano,46,NO,NO,NO,SI,NO,SI,SI,NO,NO,6742010,-38.7481815016452,-59.429204589717
buenos_aires,san_cayetano,ochandio,51,NO,NO,NO,NO,NO,SI,NO,NO,NO,6742020,-38.3598244506044,-59.7935349347064
buenos_aires,san_cayetano,san_cayetano,7354,SI,SI,NO,SI,NO,SI,SI,SI,SI,6742030,-38.346970946847,-59.6063826058006
jujuy,valle_grande,valle_grande,538,NO,NO,NO,NO,NO,NO,NO,NO,NO,38105060,-23.4755402454172,-64.9470001466936
buenos_aires,florencio_varela,villa_vatteone,44632,SI,SI,SI,SI,NO,NO,SI,SI,SI,6274010,-34.8303193176345,-58.2635239901185
buenos_aires,florentino_ameghino,blaquier,676,NO,NO,NO,NO,SI,SI,SI,SI,SI,6277010,-34.6356616332748,-62.4786821321875
buenos_aires,florentino_ameghino,florentino_ameghino,7225,SI,NO,NO,SI,NO,NO,SI,SI,SI,6277020,-34.846677699169,-62.4671575805384
buenos_aires,florentino_ameghino,porvenir,156,NO,NO,NO,NO,NO,SI,NO,NO,NO,6277030,-34.9522292183733,-62.2174229886622
buenos_aires,general_alvarado,centinela_del_mar,1,NO,NO,NO,NO,NO,SI,NO,NO,NO,6280005,-38.4348806367321,-58.216863731472
buenos_aires,general_alvarado,comandante_nicanor_otamendi,6623,NO,NO,SI,SI,SI,SI,SI,SI,SI,6280010,-38.1119335118514,-57.8415353121543
buenos_aires,general_alvarado,mar_del_sur,453,NO,NO,SI,NO,NO,SI,SI,SI,SI,6280020,-38.3446881533109,-57.9920393065731
buenos_aires,general_alvarado,mechongue,1307,SI,NO,NO,NO,NO,SI,SI,SI,SI,6280030,-38.1486545138318,-58.2230121065801
buenos_aires,general_alvarado,miramar,29433,SI,SI,SI,SI,SI,SI,SI,SI,SI,6280040,-38.2707429318083,-57.8404714577536
buenos_aires,general_alvear,general_alvear,9812,NO,NO,NO,NO,NO,NO,SI,SI,SI,6287010,-36.0229384341367,-60.0147935726886
buenos_aires,general_arenales,arribenos,2910,SI,SI,SI,SI,NO,SI,SI,SI,SI,6294010,-34.2101542565966,-61.3548577979495
buenos_aires,san_fernando,san_fernando,74814,SI,SI,SI,SI,NO,SI,SI,SI,SI,6749010,-34.4473601745411,-58.5690015916776
buenos_aires,san_fernando,victoria,42703,SI,SI,NO,SI,SI,SI,SI,SI,SI,6749010,-34.4619820050413,-58.5595970877081
buenos_aires,san_fernando,virreyes,42768,SI,SI,NO,SI,NO,NO,SI,SI,SI,6749010,-34.4636240092728,-58.5761941633194
buenos_aires,san_isidro,acassuso,12902,SI,SI,SI,SI,SI,NO,SI,SI,SI,6756010,-34.4794018120083,-58.5074043996961
buenos_aires,san_isidro,beccar,59088,SI,SI,NO,SI,NO,SI,SI,SI,SI,6756010,-34.4674159462571,-58.5400343502635
buenos_aires,san_isidro,boulogne_sur_mer,73842,SI,SI,NO,SI,SI,SI,SI,SI,SI,6756010,-34.4983312888498,-58.5700137209729
jujuy,yavi,barrios,187,NO,NO,NO,SI,NO,NO,NO,NO,NO,38112010,-22.2462779565987,-65.5278717064727
buenos_aires,general_arenales,ascension,4179,SI,SI,NO,NO,NO,SI,SI,SI,SI,6294020,-34.2368758979793,-61.103613881133
buenos_aires,general_arenales,estacion_arenales,90,NO,NO,NO,NO,NO,NO,NO,NO,NO,6294030,-34.2698455922697,-61.2926718130401
buenos_aires,general_arenales,ferre,2004,NO,SI,NO,SI,NO,SI,SI,SI,SI,6294040,-34.1250383813873,-61.132654886464
buenos_aires,general_arenales,general_arenales,4321,NO,SI,SI,SI,NO,SI,SI,SI,SI,6294050,-34.3044679711077,-61.3056277788216
buenos_aires,general_arenales,la_angelita,265,SI,NO,NO,NO,NO,SI,SI,NO,NO,6294060,-34.2608740726731,-60.9685988224111
buenos_aires,general_arenales,la_trinidad,308,NO,SI,NO,SI,NO,SI,NO,NO,NO,6294070,-34.1068549430168,-61.1317020714357
buenos_aires,general_belgrano,general_belgrano,15394,SI,SI,SI,SI,SI,SI,SI,SI,SI,6301010,-35.7694577358026,-58.4944615102033
buenos_aires,general_belgrano,gorchs,338,NO,NO,NO,NO,SI,SI,SI,SI,SI,6301020,-35.6733729629116,-58.9582999568816
buenos_aires,general_guido,general_guido,1291,NO,NO,SI,SI,NO,SI,SI,SI,SI,6308010,-36.6431651777017,-57.7905019037041
buenos_aires,general_guido,labarden,799,NO,NO,NO,NO,NO,SI,SI,SI,SI,6308020,-36.9489668508723,-58.1035671819428
buenos_aires,general_juan_madariaga,barrio_kennedy,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,6315010,-37.0062217702401,-57.1417255856769
buenos_aires,san_isidro,martinez,66169,SI,SI,SI,SI,SI,NO,SI,SI,SI,6756010,-34.4944230772436,-58.5105732755943
buenos_aires,san_isidro,san_isidro,45403,SI,SI,SI,SI,SI,SI,SI,SI,SI,6756010,-34.4770412162141,-58.52719519996
buenos_aires,san_isidro,villa_adelina,35473,SI,SI,NO,SI,NO,NO,SI,SI,SI,6756010,-34.5151197673508,-58.5457579220177
buenos_aires,san_miguel,bella_vista,74138,SI,SI,SI,SI,SI,SI,SI,SI,SI,6760010,-34.5751401519414,-58.6960409885544
buenos_aires,san_miguel,campo_de_mayo,1525,NO,NO,NO,NO,SI,NO,NO,SI,SI,6760010,-34.5346818189868,-58.6513860167431
buenos_aires,san_miguel,muniz,28615,SI,SI,SI,SI,NO,NO,SI,SI,SI,6760010,-34.5557351629874,-58.7080227572424
buenos_aires,san_pedro,pueblo_doyle,528,NO,NO,NO,NO,NO,SI,NO,NO,NO,6770030,-33.9050057189811,-59.8187532271261
jujuy,yavi,cangrejillos,181,NO,NO,NO,SI,SI,NO,NO,NO,NO,38112020,-22.4229613059544,-65.5801247511292
jujuy,yavi,el_condor,146,NO,NO,NO,NO,NO,NO,NO,NO,NO,38112030,-22.383451243468,-65.3279048344849
caba,comuna_09,mataderos,64436,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6583682885816,-58.5017319521438
cordoba,rio_segundo,villa_del_rosario,15313,SI,SI,NO,SI,NO,SI,SI,SI,SI,14119210,-31.5540113344661,-63.5341489014562
cordoba,san_alberto,ambul,386,NO,NO,NO,NO,NO,NO,SI,SI,NO,14126010,-31.489683021508,-65.0566540377037
cordoba,san_alberto,arroyo_los_patos,545,NO,SI,NO,SI,NO,SI,NO,NO,NO,14126020,-31.7500816583302,-65.004300188015
cordoba,san_alberto,el_huayco,133,SI,NO,NO,NO,NO,SI,SI,NO,NO,14126030,-31.845848320458,-64.9560921756071
cordoba,san_alberto,la_cortadera,10,NO,NO,NO,SI,NO,NO,NO,NO,NO,14126040,-31.668668399569,-65.37239422356
cordoba,san_alberto,las_calles,320,NO,NO,NO,SI,NO,SI,SI,NO,NO,14126050,-31.8206855464004,-64.9717608825205
cordoba,san_alberto,las_oscuras,7,NO,NO,NO,NO,NO,NO,NO,NO,NO,14126060,-31.6633718662216,-65.3190950145101
tucuman,cruz_alta,barrio_aeropuerto,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,90014090,-26.8489,-65.1311
caba,comuna_09,parque_avellaneda,53229,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.64864128675,-58.47645640345
jujuy,yavi,la_intermedia,178,NO,NO,NO,SI,NO,NO,NO,NO,NO,38112040,-22.4224885948586,-65.700385084978
jujuy,yavi,la_quiaca,16874,SI,NO,NO,SI,SI,NO,SI,NO,NO,38112050,-22.100030990273,-65.5962624926205
jujuy,yavi,llulluchayoc,91,NO,NO,NO,NO,NO,NO,NO,NO,NO,38112060,-22.5152169464206,-65.3702937518639
jujuy,yavi,pumahuasi,233,NO,NO,NO,SI,NO,NO,NO,NO,NO,38112070,-22.2890579793897,-65.6786766560839
jujuy,yavi,san_jose,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,38112040,-22.1378271107898,-65.3097886156379
jujuy,yavi,yavi,378,NO,NO,NO,NO,NO,NO,NO,NO,NO,38112080,-22.130283,-65.46169
jujuy,yavi,yavi_chico,33,NO,NO,NO,SI,NO,NO,NO,NO,NO,38112090,-22.0909983923897,-65.4650631210317
la_pampa,atreuco,doblas,1586,NO,SI,NO,SI,SI,SI,SI,NO,NO,42007010,-37.1521838816608,-64.0140550927574
la_pampa,atreuco,macachin,4814,NO,NO,NO,SI,SI,SI,SI,SI,SI,42007020,-37.1369555361687,-63.667141835534
cordoba,san_alberto,las_rabonas,591,NO,NO,NO,NO,NO,SI,NO,NO,NO,14126070,-31.8544494669466,-64.9870970596913
cordoba,san_alberto,los_callejones,483,NO,NO,NO,NO,NO,NO,NO,NO,NO,14126080,-31.9322689128265,-65.2330653421552
cordoba,san_alberto,mina_clavero,8487,SI,SI,NO,SI,NO,NO,SI,SI,SI,14126090,-31.7267843574619,-65.0055332639059
cordoba,san_alberto,mussi,21,NO,NO,NO,NO,NO,NO,NO,NO,NO,14126100,-31.4273241562001,-65.0756894821312
cordoba,san_alberto,nono,1198,SI,SI,NO,SI,NO,SI,SI,SI,SI,14126110,-31.795570031823,-65.0034036260171
